dataset,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant
videofeedback,0.4067051767854856,0.49995124354289866,0.4451664477284821,0.00035236081747709656,0.002200106567661871,0.8841921842457114,lsmi_raw
comgenvid,0.6528185624079246,0.7211066090001242,0.6047238993974546,0.012806236080178173,0.026169265033407572,0.6726057906458798,split
genvideo,0.8135272819922456,0.8434454161704712,0.7839711836586881,0.09365694809218875,0.19169733988557028,0.49013932763900925,split
videofeedback,0.7508586778056769,0.802934104829509,0.7149976670261387,0.09803283712441663,0.15773630392360632,0.5193372885025739,split
comgenvid,0.28094943725477556,0.3715971015972559,0.37719928768705463,0.0,0.0027839643652561247,0.9922048997772828,split_only
genvideo,0.5743284016927268,0.6393165165285719,0.5773532944780945,0.0057378935875114345,0.012146354059078702,0.7593645374438098,split_only
videofeedback,0.5522951662476668,0.6164400025096494,0.5705838073809878,0.015164280349951058,0.03823258594227753,0.7666885520690395,split_only
comgenvid,0.28101423108020296,0.371497403887039,0.37739285857201627,0.0005567928730512249,0.0033407572383073497,0.9922048997772828,split_raw
genvideo,0.5697512800522578,0.6329715580802554,0.574546048775819,0.004880750730368578,0.013360639773364418,0.7738969368975784,split_raw
videofeedback,0.5495325843831265,0.6113458819021352,0.5689000814061264,0.01549366111411443,0.03823258594227753,0.7720760885775487,split_raw
comgenvid,0.8998089047177346,0.9087608146956674,0.8932569341924141,0.055122494432071276,0.2706013363028953,0.3986636971046771,global_only
genvideo,0.8725738938762412,0.862924166359822,0.8660426225912395,0.06907335028491111,0.18405359627647425,0.5186790462433154,global_only
videofeedback,0.8227058908500208,0.8435255078106337,0.7882444991318679,0.052008087036576445,0.0972172025362568,0.5290856247360024,global_only
