dataset,variant,nominal_real_fpr,threshold,role,group,n,count,rate,ci95_low,ci95_high,threshold_n,reference_real_fpr
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,AnimateDiff,300,128,0.4266666666666667,0.3719735758386311,0.4832140599409689,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,Fast-SVD,300,200,0.6666666666666666,0.6115124568840807,0.7176065527077372,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,LVDM,300,171,0.57,0.513441160762328,0.6247888232662354,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,LaVie-base,300,131,0.43666666666666665,0.3816939930978369,0.49324078325727216,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,ModelScope,300,126,0.42,0.3655060253806384,0.4765168500152888,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,Pika,300,146,0.4866666666666667,0.43063449599449377,0.5430359832381607,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,SoRA-Clip,300,106,0.35333333333333333,0.30140830066923496,0.40896697088996514,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,Text2Video-Zero,300,64,0.21333333333333335,0.1707525956382275,0.2631627078638455,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,VideoCrafter2,300,194,0.6466666666666666,0.5910330291100347,0.698591699330765,2000,0.01
videofeedback,local_d2_source_mean_target_whitening,0.01,0.06576576576576576,fake,ZeroScope-576w,300,86,0.2866666666666667,0.23844603884969776,0.3402816288727752,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,real,all_real,500,13,0.026,0.015256383923327248,0.04397149083422428,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,real,DiDeMo,250,1,0.004,0.0007064475340650966,0.02230578556541592,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,real,Panda70M,250,12,0.048,0.02766820153069461,0.08201230121318728,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,AnimateDiff,300,30,0.1,0.07094791459501532,0.1391664623846215,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,Fast-SVD,300,20,0.06666666666666667,0.043567515545158274,0.10072305951611496,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,LVDM,300,62,0.20666666666666667,0.16469552636242532,0.2560550167559749,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,LaVie-base,300,36,0.12,0.0879508443036389,0.16165781382701605,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,ModelScope,300,74,0.24666666666666667,0.20129380271657715,0.2984453027038595,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,Pika,300,53,0.17666666666666667,0.13767670929949632,0.22383241209237675,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,SoRA-Clip,300,37,0.12333333333333334,0.09081731429366795,0.1653737240288234,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,Text2Video-Zero,300,22,0.07333333333333333,0.04892399383922859,0.10853134160571733,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,VideoCrafter2,300,34,0.11333333333333333,0.082244501875291,0.15419939587169124,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.001,0.0025025025025025025,fake,ZeroScope-576w,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,real,all_real,500,33,0.066,0.04737852635977387,0.09123940116085351,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,real,Panda70M,250,29,0.116,0.08199160692455615,0.16163076708794527,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,AnimateDiff,300,80,0.26666666666666666,0.21980599244000376,0.31942739413145094,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,Fast-SVD,300,94,0.31333333333333335,0.2634843975598553,0.36790231169730847,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,LVDM,300,127,0.42333333333333334,0.3687385228107271,0.47986673277703656,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,LaVie-base,300,88,0.29333333333333333,0.24468634082804494,0.34720608727810065,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,ModelScope,300,120,0.4,0.3461651905860969,0.4563634036588123,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,Pika,300,141,0.47,0.4142588116594049,0.5264997666140677,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,SoRA-Clip,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,Text2Video-Zero,300,47,0.15666666666666668,0.11990681678878562,0.2021080234520693,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,VideoCrafter2,300,92,0.30666666666666664,0.2572057600770161,0.3610161887964749,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_only,0.01,0.016516516516516516,fake,ZeroScope-576w,300,152,0.5066666666666667,0.45036683073695566,0.5627979296467172,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,real,all_real,500,13,0.026,0.015256383923327248,0.04397149083422428,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,real,DiDeMo,250,1,0.004,0.0007064475340650966,0.02230578556541592,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,real,Panda70M,250,12,0.048,0.02766820153069461,0.08201230121318728,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,AnimateDiff,300,28,0.09333333333333334,0.06536421957889091,0.1315853970170732,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,Fast-SVD,300,21,0.07,0.046236944827176336,0.10463601042593323,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,LVDM,300,56,0.18666666666666668,0.1466374821326313,0.23461877983475085,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,LaVie-base,300,29,0.09666666666666666,0.06815029481828931,0.13538170196951116,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,ModelScope,300,70,0.23333333333333334,0.18902823823172718,0.28438134642136403,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,Pika,300,53,0.17666666666666667,0.13767670929949632,0.22383241209237675,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,SoRA-Clip,300,37,0.12333333333333334,0.09081731429366795,0.1653737240288234,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,Text2Video-Zero,300,22,0.07333333333333333,0.04892399383922859,0.10853134160571733,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,VideoCrafter2,300,30,0.1,0.07094791459501532,0.1391664623846215,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.001,-1516.9229571896333,fake,ZeroScope-576w,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.001
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,real,all_real,500,33,0.066,0.04737852635977387,0.09123940116085351,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,real,Panda70M,250,29,0.116,0.08199160692455615,0.16163076708794527,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,AnimateDiff,300,78,0.26,0.21362060325993487,0.3124480229278472,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,Fast-SVD,300,94,0.31333333333333335,0.2634843975598553,0.36790231169730847,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,LVDM,300,125,0.4166666666666667,0.3622760916643604,0.4731644035397305,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,LaVie-base,300,87,0.29,0.24156454610318367,0.3437455018111255,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,ModelScope,300,118,0.3933333333333333,0.3397391051458938,0.44962472871534254,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,Pika,300,141,0.47,0.4142588116594049,0.5264997666140677,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,SoRA-Clip,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,Text2Video-Zero,300,46,0.15333333333333332,0.11696640299091687,0.19846605705810166,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,VideoCrafter2,300,91,0.30333333333333334,0.2540711301237818,0.3575684385578729,2000,0.01
videofeedback,local_d2_source_mean_target_whitening_raw,0.01,-1504.3727276059226,fake,ZeroScope-576w,300,152,0.5066666666666667,0.45036683073695566,0.5627979296467172,2000,0.01
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,real,all_real,500,27,0.054,0.03737435018105752,0.07742656151064709,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,real,Panda70M,250,23,0.092,0.06208701511330671,0.13426175727497602,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,AnimateDiff,300,117,0.39,0.3365300216309911,0.446251432038409,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,Fast-SVD,300,114,0.38,0.3269187519503734,0.4361155611435176,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,LVDM,300,159,0.53,0.4735002333859323,0.5857411883405951,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,LaVie-base,300,92,0.30666666666666664,0.2572057600770161,0.3610161887964749,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,ModelScope,300,142,0.47333333333333333,0.4175289979894712,0.5298119604758378,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,Pika,300,125,0.4166666666666667,0.3622760916643604,0.4731644035397305,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,SoRA-Clip,300,92,0.30666666666666664,0.2572057600770161,0.3610161887964749,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,Text2Video-Zero,300,56,0.18666666666666668,0.1466374821326313,0.23461877983475085,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,VideoCrafter2,300,105,0.35,0.29823200252235404,0.4055608888450096,2000,0.001
videofeedback,local_d2_source_only,0.001,0.0035035035035035035,fake,ZeroScope-576w,300,150,0.5,0.4437795161339169,0.5562204838660831,2000,0.001
videofeedback,local_d2_source_only,0.01,0.012012012012012012,real,all_real,500,60,0.12,0.09437490012636912,0.1514195986244106,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,real,DiDeMo,250,16,0.064,0.039774745277095874,0.10142149188293179,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,real,Panda70M,250,44,0.176,0.13379976146744743,0.22800661660560062,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,AnimateDiff,300,168,0.56,0.503422038437878,0.6150608050151765,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,Fast-SVD,300,190,0.6333333333333333,0.5774367141816825,0.6858584934917717,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,LVDM,300,182,0.6066666666666667,0.5503752712846574,0.6602608948541061,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,LaVie-base,300,136,0.4533333333333333,0.39794515245358275,0.509901524860708,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,ModelScope,300,173,0.5766666666666667,0.5201332672229635,0.6312614771892728,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,Pika,300,198,0.66,0.604674453304638,0.7112797959035073,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,SoRA-Clip,300,145,0.48333333333333334,0.4273544128335898,0.5397336862072283,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,Text2Video-Zero,300,79,0.2633333333333333,0.21671150294236005,0.3159395034372583,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,VideoCrafter2,300,146,0.4866666666666667,0.43063449599449377,0.5430359832381607,2000,0.0085
videofeedback,local_d2_source_only,0.01,0.012012012012012012,fake,ZeroScope-576w,300,197,0.6566666666666666,0.6012598041861229,0.7081120648301859,2000,0.0085
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,real,all_real,500,25,0.05,0.034093745243849435,0.0727681611715476,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,real,DiDeMo,250,4,0.016,0.006239224570471175,0.04040980934111918,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,real,Panda70M,250,21,0.084,0.05559603876664466,0.12499486641356522,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,AnimateDiff,300,98,0.32666666666666666,0.2760784389482685,0.3816377910762407,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,Fast-SVD,300,117,0.39,0.3365300216309911,0.446251432038409,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,LVDM,300,144,0.48,0.42407680086272237,0.5364289179862594,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,LaVie-base,300,72,0.24,0.19515315695222746,0.29142118808453643,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,ModelScope,300,127,0.42333333333333334,0.3687385228107271,0.47986673277703656,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,Pika,300,127,0.42333333333333334,0.3687385228107271,0.47986673277703656,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,SoRA-Clip,300,97,0.3233333333333333,0.2729253960837475,0.37820845374892526,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,Text2Video-Zero,300,44,0.14666666666666667,0.11110518744033696,0.19116251222500888,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,VideoCrafter2,300,92,0.30666666666666664,0.2572057600770161,0.3610161887964749,2000,0.001
videofeedback,local_d2_source_raw,0.001,-1530.4524440580597,fake,ZeroScope-576w,300,152,0.5066666666666667,0.45036683073695566,0.5627979296467172,2000,0.001
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,real,all_real,500,65,0.13,0.10332065036463456,0.16232136157691412,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,real,DiDeMo,250,17,0.068,0.04288591857836033,0.10618925218570377,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,real,Panda70M,250,48,0.192,0.14798411102572986,0.245338001463464,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,AnimateDiff,300,176,0.5866666666666667,0.5301906151568371,0.6409512698309082,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,Fast-SVD,300,193,0.6433333333333333,0.5876297656515226,0.6954125825974409,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,LVDM,300,190,0.6333333333333333,0.5774367141816825,0.6858584934917717,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,LaVie-base,300,143,0.4766666666666667,0.42080166187431245,0.533121676782833,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,ModelScope,300,178,0.5933333333333334,0.5369084052348393,0.6473982401365789,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,Pika,300,202,0.6733333333333333,0.6183622089237593,0.7239215610517313,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,SoRA-Clip,300,147,0.49,0.43391704888051774,0.5463358105439731,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,Text2Video-Zero,300,83,0.27666666666666667,0.22911058318108624,0.32986994396587765,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,VideoCrafter2,300,158,0.5266666666666666,0.4701880395241621,0.5824710020105287,2000,0.01
videofeedback,local_d2_source_raw,0.01,-1518.4925456213132,fake,ZeroScope-576w,300,201,0.67,0.6149358533991501,0.7207655363845044,2000,0.01
