dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,Crafter,188,188,0.17592802172928926,0.33872245603804624,0.35055196240955927,0.0,0.0,1.0,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,Gen2,1380,1380,0.02704526360008401,0.30828270246324596,0.31010486937104154,0.0,0.0,0.9992753623188406,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,HotShot,700,700,0.5383693877551021,0.6456824762802686,0.4813126507230139,0.0,0.002857142857142857,0.7328571428571429,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,Lavie,1400,1400,0.23130867346938777,0.3523316849302496,0.35736518331264183,0.0,0.005714285714285714,0.995,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,ModelScope,700,700,0.30742244897959187,0.38484195112991904,0.38680197140865913,0.0,0.0014285714285714286,0.9857142857142858,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,MoonValley,626,626,0.18849074707305374,0.3614700156493754,0.33995004753992514,0.0,0.0,0.9760383386581469,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,MorphStudio,700,700,0.3156551020408163,0.38363190635716926,0.4088635097667088,0.0,0.011428571428571429,0.9857142857142858,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,Show_1,700,700,0.1827530612244898,0.3457407467131368,0.34029690108625305,0.0014285714285714286,0.0014285714285714286,0.9842857142857143,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,Sora,56,56,0.26594387755102045,0.3712010483214346,0.3730476099234197,0.0,0.0,1.0,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
genvideo,WildScrape,515,515,0.2728174191724008,0.3660470432507593,0.37459572604985947,0.0,0.007766990291262136,0.9922330097087378,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,AnimateDiff,218,218,0.345446511236428,0.39699572550118767,0.44301447949688333,0.01834862385321101,0.01834862385321101,0.981651376146789,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,Fast-SVD,290,290,0.17355529131985734,0.3461969016883844,0.33658769548494083,0.0,0.0,0.9758620689655172,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,Hotshot-XL,500,500,0.41834000000000005,0.49404614800985375,0.42137563108266274,0.0,0.002,0.924,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,LVDM,276,276,0.7507745221592103,0.7898522937268225,0.6809568360621165,0.007246376811594203,0.021739130434782608,0.6485507246376812,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,LaVie-base,258,258,0.460263806261643,0.460432734011045,0.48352696188133315,0.007751937984496124,0.007751937984496124,0.9612403100775194,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,ModelScope,246,246,0.666104831780025,0.6709883552376661,0.6408861835573774,0.02032520325203252,0.032520325203252036,0.8333333333333334,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,Pika,132,132,0.1584022038567493,0.3348033568080435,0.3342203249549409,0.0,0.0,1.0,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,SoRA-Clip,290,290,0.3391438763376932,0.39203407312644384,0.42343739352370063,0.006896551724137931,0.013793103448275862,0.993103448275862,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,Text2Video-Zero,296,296,0.8214024835646456,0.8644248400166776,0.7440873118116953,0.010135135135135136,0.016891891891891893,0.3885135135135135,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,VideoCrafter2,232,232,0.1538904577883472,0.3362922570620591,0.3325565490875606,0.0,0.0,0.9827586206896551,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
videofeedback,ZeroScope-576w,276,276,0.6727578239865575,0.7330319441909412,0.5731358632582025,0.0,0.0,0.6884057971014492,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
comgenvid,Sora,898,898,0.33731727521192856,0.39635413852270923,0.3941880057810184,0.0,0.0022271714922048997,0.9910913140311804,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
comgenvid,VEO3,898,898,0.19426242925382314,0.3427112806752148,0.34148577277993003,0.0,0.0,0.9922048997772829,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,Crafter,188,188,0.17267428700769577,0.33828557399974524,0.34883394978278137,0.0,0.0,1.0,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
genvideo,Gen2,1380,1380,0.027027410207939508,0.30853280358590085,0.31301065196588956,0.0,0.0,1.0,local_raw_d2_target_only,未归一化D2（视频CDF后）,fc3
