dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
videofeedback,SoRA-Clip,290,290,0.7629072532699167,0.7571827774095957,0.7606510986862652,0.06206896551724138,0.09655172413793103,0.7448275862068966,local_d1_target,Local归一化D1,fc3
videofeedback,Text2Video-Zero,296,296,0.6930012783053324,0.703653466090016,0.6649290062014079,0.016891891891891893,0.02364864864864865,0.7972972972972973,local_d1_target,Local归一化D1,fc3
videofeedback,VideoCrafter2,232,232,0.9113313763376932,0.9193138497006014,0.8925585732984428,0.06465517241379311,0.15517241379310345,0.27155172413793105,local_d1_target,Local归一化D1,fc3
videofeedback,ZeroScope-576w,276,276,0.7544174018063433,0.7602248122310282,0.7162407308615153,0.010869565217391304,0.018115942028985508,0.7644927536231884,local_d1_target,Local归一化D1,fc3
comgenvid,Sora,898,898,0.9043432324244424,0.9084042534577539,0.9029621621238269,0.06347438752783964,0.2906458797327394,0.39532293986636974,full,Local归一化D2,fc3
comgenvid,VEO3,898,898,0.9291533772153908,0.934798752746819,0.9248188277212246,0.07906458797327394,0.32405345211581293,0.3151447661469933,full,Local归一化D2,fc3
genvideo,Crafter,188,188,0.8904481665912177,0.8729081485214433,0.9019801245024064,0.19680851063829788,0.3776595744680851,0.4787234042553192,full,Local归一化D2,fc3
genvideo,Gen2,1380,1380,0.9512744171392564,0.9583971899921848,0.9405649937685088,0.02681159420289855,0.32681159420289857,0.18768115942028984,full,Local归一化D2,fc3
genvideo,HotShot,700,700,0.8238714285714286,0.8197320745801588,0.8130219374305849,0.0014285714285714286,0.11428571428571428,0.6385714285714286,full,Local归一化D2,fc3
genvideo,Lavie,1400,1400,0.8849867346938776,0.8787121108990152,0.8818897289173506,0.02214285714285714,0.2592857142857143,0.4607142857142857,full,Local归一化D2,fc3
genvideo,ModelScope,700,700,0.882980612244898,0.8799018030679797,0.8832271703257,0.09714285714285714,0.22857142857142856,0.5028571428571429,full,Local归一化D2,fc3
genvideo,MoonValley,626,626,0.8819856281068501,0.9018258215056967,0.8444646274945821,0.001597444089456869,0.08626198083067092,0.3801916932907348,full,Local归一化D2,fc3
genvideo,MorphStudio,700,700,0.881308163265306,0.8768780922094239,0.8820222571450623,0.08142857142857143,0.23285714285714285,0.49857142857142855,full,Local归一化D2,fc3
genvideo,Show_1,700,700,0.8747102040816326,0.8511396067579132,0.882360744672692,0.09428571428571429,0.25142857142857145,0.6014285714285714,full,Local归一化D2,fc3
genvideo,Sora,56,56,0.9496173469387755,0.953894213195792,0.9527311715638466,0.5892857142857143,0.5892857142857143,0.23214285714285715,full,Local归一化D2,fc3
genvideo,WildScrape,515,515,0.7986351211235744,0.7162504602171778,0.8321170747694051,0.06990291262135923,0.20970873786407768,0.883495145631068,full,Local归一化D2,fc3
videofeedback,AnimateDiff,218,218,0.8287391633700867,0.8476922849721796,0.7854606762505562,0.013761467889908258,0.03669724770642202,0.6009174311926605,full,Local归一化D2,fc3
videofeedback,Fast-SVD,290,290,0.9090844233055886,0.9251992931846453,0.8836559445857277,0.06206896551724138,0.08275862068965517,0.30689655172413793,full,Local归一化D2,fc3
